Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-43, Run: 074, F, 0, 0, 206, 0, 6, 103, 97, 103, 97
INVAR-43, Run: 075, F, 0, 0, 206, 0, 6, 103, 97, 103, 97
INVAR-43, Run: 076, F, 0, 0, 210, 0, 10, 105, 95, 105, 95
INVAR-43, Run: 077, F, 0, 0, 200, 2, 0, 99, 101, 99, 99
INVAR-43, Run: 078, F, 0, 0, 200, 6, 0, 97, 103, 97, 97
INVAR-43, Run: 079, F, 0, 0, 200, 2, 0, 99, 101, 99, 99
INVAR-43, Run: 080, F, 0, 0, 200, 20, 0, 90, 110, 90, 90
INVAR-43, Run: 081, F, 0, 0, 236, 0, 36, 118, 82, 118, 82
INVAR-43, Run: 082, F, 0, 0, 200, 6, 0, 97, 103, 97, 97
INVAR-43, Run: 083, F, 0, 0, 200, 16, 0, 92, 108, 92, 92
INVAR-43, Run: 084, F, 0, 0, 212, 0, 12, 106, 94, 106, 94
INVAR-43, Run: 085, F, 0, 0, 222, 0, 22, 111, 89, 111, 89
INVAR-43, Run: 086, F, 0, 0, 206, 0, 6, 103, 97, 103, 97
INVAR-43, Run: 087, F, 0, 0, 200, 12, 0, 94, 106, 94, 94
INVAR-43, Run: 088, F, 0, 0, 222, 0, 22, 111, 89, 111, 89
INVAR-43, Run: 089, F, 0, 0, 200, 10, 0, 95, 105, 95, 95
INVAR-43, Run: 090, F, 0, 0, 214, 0, 14, 107, 93, 107, 93
INVAR-43, Run: 091, F, 0, 0, 200, 20, 0, 90, 110, 90, 90
INVAR-43, Run: 092, F, 0, 0, 202, 0, 2, 101, 99, 101, 99
INVAR-43, Run: 093, F, 0, 0, 200, 26, 0, 87, 113, 87, 87
INVAR-43, Run: 094, F, 0, 0, 200, 6, 0, 97, 103, 97, 97
INVAR-43, Run: 095, F, 0, 0, 206, 0, 6, 103, 97, 103, 97
INVAR-43, Run: 096, F, 0, 0, 200, 18, 0, 91, 109, 91, 91
INVAR-43, Run: 097, F, 0, 0, 204, 0, 4, 102, 98, 102, 98
INVAR-43, Run: 098, F, 0, 0, 200, 12, 0, 94, 106, 94, 94
INVAR-43, Run: 099, F, 0, 0, 212, 0, 12, 106, 94, 106, 94
INVAR-43, Run: 100, F, 0, 0, 200, 36, 0, 82, 118, 82, 82
INVAR-44, Run: 001, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 002, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 003, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 004, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 005, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 006, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 007, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 008, F, 0, 0, 112, 0, 62, 31, 19, 81, 19
INVAR-44, Run: 009, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 010, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 011, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 012, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 013, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 014, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 015, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 016, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 017, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 018, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 019, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 020, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 021, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 022, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 023, F, 0, 0, 90, 0, 40, 20, 30, 70, 30
INVAR-44, Run: 024, F, 0, 0, 90, 0, 40, 20, 30, 70, 30
INVAR-44, Run: 025, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 026, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 027, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 028, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 029, F, 0, 0, 88, 0, 38, 19, 31, 69, 31
INVAR-44, Run: 030, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 031, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 032, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 033, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 034, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 035, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 036, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 037, F, 0, 0, 90, 0, 40, 20, 30, 70, 30
INVAR-44, Run: 038, F, 0, 0, 118, 0, 68, 34, 16, 84, 16
INVAR-44, Run: 039, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 040, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 041, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 042, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 043, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 044, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 045, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 046, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 047, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 048, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 049, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 050, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 051, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 052, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 053, F, 0, 0, 86, 0, 36, 18, 32, 68, 32
INVAR-44, Run: 054, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 055, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 056, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 057, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 058, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 059, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 060, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 061, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 062, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 063, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 064, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 065, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 066, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 067, F, 0, 0, 92, 0, 42, 21, 29, 71, 29
INVAR-44, Run: 068, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 069, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 070, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 071, F, 0, 0, 88, 0, 38, 19, 31, 69, 31
INVAR-44, Run: 072, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 073, F, 0, 0, 118, 0, 68, 34, 16, 84, 16
INVAR-44, Run: 074, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 075, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 076, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 077, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 078, F, 0, 0, 104, 0, 54, 27, 23, 77, 23
INVAR-44, Run: 079, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 080, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 081, F, 0, 0, 112, 0, 62, 31, 19, 81, 19
INVAR-44, Run: 082, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 083, F, 0, 0, 96, 0, 46, 23, 27, 73, 27
INVAR-44, Run: 084, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 085, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 086, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 087, F, 0, 0, 110, 0, 60, 30, 20, 80, 20
INVAR-44, Run: 088, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-44, Run: 089, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 090, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 091, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 092, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 093, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 094, F, 0, 0, 98, 0, 48, 24, 26, 74, 26
INVAR-44, Run: 095, F, 0, 0, 100, 0, 50, 25, 25, 75, 25
INVAR-44, Run: 096, F, 0, 0, 108, 0, 58, 29, 21, 79, 21
INVAR-44, Run: 097, F, 0, 0, 112, 0, 62, 31, 19, 81, 19
INVAR-44, Run: 098, F, 0, 0, 94, 0, 44, 22, 28, 72, 28
INVAR-44, Run: 099, F, 0, 0, 102, 0, 52, 26, 24, 76, 24
INVAR-44, Run: 100, F, 0, 0, 106, 0, 56, 28, 22, 78, 22
INVAR-45, Run: 001, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 002, F, 0, 0, 218, 0, 118, 59, 41, 159, 41
INVAR-45, Run: 003, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 004, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 005, F, 0, 0, 186, 0, 86, 43, 57, 143, 57
INVAR-45, Run: 006, F, 0, 0, 184, 0, 84, 42, 58, 142, 58
INVAR-45, Run: 007, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 008, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 009, F, 0, 0, 216, 0, 116, 58, 42, 158, 42
INVAR-45, Run: 010, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 011, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 012, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 013, F, 0, 0, 192, 0, 92, 46, 54, 146, 54
INVAR-45, Run: 014, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 015, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 016, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 017, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 018, F, 0, 0, 194, 0, 94, 47, 53, 147, 53
INVAR-45, Run: 019, F, 0, 0, 190, 0, 90, 45, 55, 145, 55
INVAR-45, Run: 020, F, 0, 0, 194, 0, 94, 47, 53, 147, 53
INVAR-45, Run: 021, F, 0, 0, 190, 0, 90, 45, 55, 145, 55
INVAR-45, Run: 022, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 023, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 024, F, 0, 0, 212, 0, 112, 56, 44, 156, 44
INVAR-45, Run: 025, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 026, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 027, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 028, F, 0, 0, 194, 0, 94, 47, 53, 147, 53
INVAR-45, Run: 029, F, 0, 0, 184, 0, 84, 42, 58, 142, 58
INVAR-45, Run: 030, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 031, F, 0, 0, 210, 0, 110, 55, 45, 155, 45
INVAR-45, Run: 032, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 033, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 034, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 035, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 036, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 037, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 038, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 039, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 040, F, 0, 0, 182, 0, 82, 41, 59, 141, 59
INVAR-45, Run: 041, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 042, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 043, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 044, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 045, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 046, F, 0, 0, 194, 0, 94, 47, 53, 147, 53
INVAR-45, Run: 047, F, 0, 0, 220, 0, 120, 60, 40, 160, 40
INVAR-45, Run: 048, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 049, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 050, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 051, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 052, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 053, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 054, F, 0, 0, 212, 0, 112, 56, 44, 156, 44
INVAR-45, Run: 055, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 056, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 057, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 058, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 059, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 060, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 061, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 062, F, 0, 0, 190, 0, 90, 45, 55, 145, 55
INVAR-45, Run: 063, F, 0, 0, 218, 0, 118, 59, 41, 159, 41
INVAR-45, Run: 064, F, 0, 0, 192, 0, 92, 46, 54, 146, 54
INVAR-45, Run: 065, F, 0, 0, 202, 0, 102, 51, 49, 151, 49
INVAR-45, Run: 066, F, 0, 0, 190, 0, 90, 45, 55, 145, 55
INVAR-45, Run: 067, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 068, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 069, F, 0, 0, 196, 0, 96, 48, 52, 148, 52
INVAR-45, Run: 070, F, 0, 0, 180, 0, 80, 40, 60, 140, 60
INVAR-45, Run: 071, F, 0, 0, 190, 0, 90, 45, 55, 145, 55
INVAR-45, Run: 072, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 073, F, 0, 0, 200, 0, 100, 50, 50, 150, 50
INVAR-45, Run: 074, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 075, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 076, F, 0, 0, 210, 0, 110, 55, 45, 155, 45
INVAR-45, Run: 077, F, 0, 0, 212, 0, 112, 56, 44, 156, 44
INVAR-45, Run: 078, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 079, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 080, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-45, Run: 081, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 082, F, 0, 0, 192, 0, 92, 46, 54, 146, 54
INVAR-45, Run: 083, F, 0, 0, 210, 0, 110, 55, 45, 155, 45
INVAR-45, Run: 084, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 085, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 086, F, 0, 0, 212, 0, 112, 56, 44, 156, 44
INVAR-45, Run: 087, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 088, F, 0, 0, 214, 0, 114, 57, 43, 157, 43
INVAR-45, Run: 089, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 090, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 091, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 092, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 093, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 094, F, 0, 0, 198, 0, 98, 49, 51, 149, 51
INVAR-45, Run: 095, F, 0, 0, 220, 0, 120, 60, 40, 160, 40
INVAR-45, Run: 096, F, 0, 0, 208, 0, 108, 54, 46, 154, 46
INVAR-45, Run: 097, F, 0, 0, 212, 0, 112, 56, 44, 156, 44
INVAR-45, Run: 098, F, 0, 0, 204, 0, 104, 52, 48, 152, 48
INVAR-45, Run: 099, F, 0, 0, 206, 0, 106, 53, 47, 153, 47
INVAR-45, Run: 100, F, 0, 0, 188, 0, 88, 44, 56, 144, 56
INVAR-46, Run: 001, F, 0, 0, 426, 0, 226, 113, 87, 313, 87
INVAR-46, Run: 002, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 003, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 004, F, 0, 0, 400, 0, 200, 100, 100, 300, 100
INVAR-46, Run: 005, F, 0, 0, 418, 0, 218, 109, 91, 309, 91
INVAR-46, Run: 006, F, 0, 0, 392, 0, 192, 96, 104, 296, 104
INVAR-46, Run: 007, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 008, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 009, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 010, F, 0, 0, 430, 0, 230, 115, 85, 315, 85
INVAR-46, Run: 011, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 012, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 013, F, 0, 0, 406, 0, 206, 103, 97, 303, 97
INVAR-46, Run: 014, F, 0, 0, 408, 0, 208, 104, 96, 304, 96
INVAR-46, Run: 015, F, 0, 0, 400, 0, 200, 100, 100, 300, 100
INVAR-46, Run: 016, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 017, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 018, F, 0, 0, 384, 0, 184, 92, 108, 292, 108
INVAR-46, Run: 019, F, 0, 0, 416, 0, 216, 108, 92, 308, 92
INVAR-46, Run: 020, F, 0, 0, 384, 0, 184, 92, 108, 292, 108
INVAR-46, Run: 021, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 022, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 023, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 024, F, 0, 0, 418, 0, 218, 109, 91, 309, 91
INVAR-46, Run: 025, F, 0, 0, 408, 0, 208, 104, 96, 304, 96
INVAR-46, Run: 026, F, 0, 0, 406, 0, 206, 103, 97, 303, 97
INVAR-46, Run: 027, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 028, F, 0, 0, 434, 0, 234, 117, 83, 317, 83
INVAR-46, Run: 029, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 030, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 031, F, 0, 0, 384, 0, 184, 92, 108, 292, 108
INVAR-46, Run: 032, F, 0, 0, 392, 0, 192, 96, 104, 296, 104
INVAR-46, Run: 033, F, 0, 0, 422, 0, 222, 111, 89, 311, 89
INVAR-46, Run: 034, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 035, F, 0, 0, 398, 0, 198, 99, 101, 299, 101
INVAR-46, Run: 036, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 037, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 038, F, 0, 0, 412, 0, 212, 106, 94, 306, 94
INVAR-46, Run: 039, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 040, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 041, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 042, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 043, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 044, F, 0, 0, 418, 0, 218, 109, 91, 309, 91
INVAR-46, Run: 045, F, 0, 0, 364, 0, 164, 82, 118, 282, 118
INVAR-46, Run: 046, F, 0, 0, 398, 0, 198, 99, 101, 299, 101
INVAR-46, Run: 047, F, 0, 0, 420, 0, 220, 110, 90, 310, 90
INVAR-46, Run: 048, F, 0, 0, 352, 0, 152, 76, 124, 276, 124
INVAR-46, Run: 049, F, 0, 0, 398, 0, 198, 99, 101, 299, 101
INVAR-46, Run: 050, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 051, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 052, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 053, F, 0, 0, 400, 0, 200, 100, 100, 300, 100
INVAR-46, Run: 054, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 055, F, 0, 0, 400, 0, 200, 100, 100, 300, 100
INVAR-46, Run: 056, F, 0, 0, 392, 0, 192, 96, 104, 296, 104
INVAR-46, Run: 057, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 058, F, 0, 0, 434, 0, 234, 117, 83, 317, 83
INVAR-46, Run: 059, F, 0, 0, 382, 0, 182, 91, 109, 291, 109
INVAR-46, Run: 060, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 061, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 062, F, 0, 0, 412, 0, 212, 106, 94, 306, 94
INVAR-46, Run: 063, F, 0, 0, 370, 0, 170, 85, 115, 285, 115
INVAR-46, Run: 064, F, 0, 0, 380, 0, 180, 90, 110, 290, 110
INVAR-46, Run: 065, F, 0, 0, 388, 0, 188, 94, 106, 294, 106
INVAR-46, Run: 066, F, 0, 0, 390, 0, 190, 95, 105, 295, 105
INVAR-46, Run: 067, F, 0, 0, 420, 0, 220, 110, 90, 310, 90
INVAR-46, Run: 068, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 069, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 070, F, 0, 0, 400, 0, 200, 100, 100, 300, 100
INVAR-46, Run: 071, F, 0, 0, 406, 0, 206, 103, 97, 303, 97
INVAR-46, Run: 072, F, 0, 0, 398, 0, 198, 99, 101, 299, 101
INVAR-46, Run: 073, F, 0, 0, 412, 0, 212, 106, 94, 306, 94
INVAR-46, Run: 074, F, 0, 0, 426, 0, 226, 113, 87, 313, 87
INVAR-46, Run: 075, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 076, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 077, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 078, F, 0, 0, 412, 0, 212, 106, 94, 306, 94
INVAR-46, Run: 079, F, 0, 0, 398, 0, 198, 99, 101, 299, 101
INVAR-46, Run: 080, F, 0, 0, 408, 0, 208, 104, 96, 304, 96
INVAR-46, Run: 081, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 082, F, 0, 0, 394, 0, 194, 97, 103, 297, 103
INVAR-46, Run: 083, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 084, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 085, F, 0, 0, 406, 0, 206, 103, 97, 303, 97
INVAR-46, Run: 086, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 087, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 088, F, 0, 0, 424, 0, 224, 112, 88, 312, 88
INVAR-46, Run: 089, F, 0, 0, 396, 0, 196, 98, 102, 298, 102
INVAR-46, Run: 090, F, 0, 0, 402, 0, 202, 101, 99, 301, 99
INVAR-46, Run: 091, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 092, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 093, F, 0, 0, 386, 0, 186, 93, 107, 293, 107
INVAR-46, Run: 094, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 095, F, 0, 0, 406, 0, 206, 103, 97, 303, 97
INVAR-46, Run: 096, F, 0, 0, 414, 0, 214, 107, 93, 307, 93
INVAR-46, Run: 097, F, 0, 0, 390, 0, 190, 95, 105, 295, 105
INVAR-46, Run: 098, F, 0, 0, 404, 0, 204, 102, 98, 302, 98
INVAR-46, Run: 099, F, 0, 0, 412, 0, 212, 106, 94, 306, 94
INVAR-46, Run: 100, F, 0, 0, 368, 0, 168, 84, 116, 284, 116
INVAR-5, Run: 001, F, 0, 0, 135, 0, 65, 36, 34, 99, 34
INVAR-5, Run: 002, F, 0, 0, 143, 0, 73, 40, 30, 103, 30
INVAR-5, Run: 003, F, 0, 0, 129, 0, 59, 33, 37, 96, 37
INVAR-5, Run: 004, F, 0, 0, 143, 0, 73, 40, 30, 103, 30
