Input Number, Run_Number, Result@ 100, Y, X, XP, Z, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-42, Run: 096, P, 0, 0, 100, 100, 0, 0, 100, 0, 0
INVAR-42, Run: 097, P, 0, 0, 100, 100, 0, 0, 100, 0, 0
INVAR-42, Run: 098, P, 0, 0, 100, 100, 0, 0, 100, 0, 0
INVAR-42, Run: 099, P, 0, 0, 100, 100, 0, 0, 100, 0, 0
INVAR-42, Run: 100, P, 0, 0, 100, 100, 0, 0, 100, 0, 0
INVAR-43, Run: 001, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 002, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 003, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 004, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 005, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 006, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 007, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 008, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 009, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 010, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 011, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 012, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 013, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 014, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 015, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 016, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 017, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 018, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 019, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 020, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 021, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 022, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 023, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 024, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 025, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 026, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 027, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 028, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 029, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 030, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 031, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 032, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 033, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 034, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 035, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 036, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 037, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 038, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 039, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 040, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 041, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 042, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 043, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 044, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 045, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 046, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 047, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 048, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 049, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 050, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 051, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 052, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 053, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 054, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 055, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 056, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 057, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 058, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 059, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 060, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 061, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 062, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 063, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 064, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 065, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 066, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 067, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 068, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 069, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 070, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 071, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 072, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 073, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 074, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 075, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 076, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 077, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 078, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 079, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 080, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 081, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 082, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 083, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 084, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 085, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 086, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 087, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 088, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 089, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 090, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 091, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 092, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 093, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 094, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 095, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 096, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 097, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 098, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 099, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-43, Run: 100, P, 0, 0, 200, 200, 0, 0, 200, 0, 0
INVAR-44, Run: 001, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 002, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 003, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 004, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 005, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 006, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 007, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 008, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 009, P, 0, 0, 21, 50, 0, 21, 50, 29, 29
INVAR-44, Run: 010, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 011, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 012, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 013, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 014, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 015, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 016, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 017, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 018, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 019, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 020, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 021, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 022, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 023, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 024, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 025, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 026, P, 0, 0, 32, 50, 0, 32, 50, 18, 18
INVAR-44, Run: 027, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 028, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 029, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 030, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 031, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 032, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 033, P, 0, 0, 33, 50, 0, 33, 50, 17, 17
INVAR-44, Run: 034, P, 0, 0, 16, 50, 0, 16, 50, 34, 34
INVAR-44, Run: 035, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 036, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 037, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 038, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 039, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 040, P, 0, 0, 19, 50, 0, 19, 50, 31, 31
INVAR-44, Run: 041, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 042, P, 0, 0, 21, 50, 0, 21, 50, 29, 29
INVAR-44, Run: 043, P, 0, 0, 18, 50, 0, 18, 50, 32, 32
INVAR-44, Run: 044, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 045, P, 0, 0, 17, 50, 0, 17, 50, 33, 33
INVAR-44, Run: 046, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 047, P, 0, 0, 30, 50, 0, 30, 50, 20, 20
INVAR-44, Run: 048, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 049, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 050, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 051, P, 0, 0, 14, 50, 0, 14, 50, 36, 36
INVAR-44, Run: 052, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 053, P, 0, 0, 18, 50, 0, 18, 50, 32, 32
INVAR-44, Run: 054, P, 0, 0, 21, 50, 0, 21, 50, 29, 29
INVAR-44, Run: 055, P, 0, 0, 21, 50, 0, 21, 50, 29, 29
INVAR-44, Run: 056, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 057, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 058, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 059, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 060, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 061, P, 0, 0, 32, 50, 0, 32, 50, 18, 18
INVAR-44, Run: 062, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 063, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 064, P, 0, 0, 21, 50, 0, 21, 50, 29, 29
INVAR-44, Run: 065, P, 0, 0, 28, 50, 0, 28, 50, 22, 22
INVAR-44, Run: 066, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 067, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 068, P, 0, 0, 29, 50, 0, 29, 50, 21, 21
INVAR-44, Run: 069, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 070, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 071, P, 0, 0, 37, 50, 0, 37, 50, 13, 13
INVAR-44, Run: 072, P, 0, 0, 17, 50, 0, 17, 50, 33, 33
INVAR-44, Run: 073, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 074, P, 0, 0, 29, 50, 0, 29, 50, 21, 21
INVAR-44, Run: 075, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 076, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 077, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 078, P, 0, 0, 33, 50, 0, 33, 50, 17, 17
INVAR-44, Run: 079, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 080, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 081, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 082, P, 0, 0, 25, 50, 0, 25, 50, 25, 25
INVAR-44, Run: 083, P, 0, 0, 32, 50, 0, 32, 50, 18, 18
INVAR-44, Run: 084, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 085, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 086, P, 0, 0, 31, 50, 0, 31, 50, 19, 19
INVAR-44, Run: 087, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 088, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 089, P, 0, 0, 27, 50, 0, 27, 50, 23, 23
INVAR-44, Run: 090, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 091, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 092, P, 0, 0, 18, 50, 0, 18, 50, 32, 32
INVAR-44, Run: 093, P, 0, 0, 24, 50, 0, 24, 50, 26, 26
INVAR-44, Run: 094, P, 0, 0, 20, 50, 0, 20, 50, 30, 30
INVAR-44, Run: 095, P, 0, 0, 23, 50, 0, 23, 50, 27, 27
INVAR-44, Run: 096, P, 0, 0, 29, 50, 0, 29, 50, 21, 21
INVAR-44, Run: 097, P, 0, 0, 22, 50, 0, 22, 50, 28, 28
INVAR-44, Run: 098, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-44, Run: 099, P, 0, 0, 31, 50, 0, 31, 50, 19, 19
INVAR-44, Run: 100, P, 0, 0, 26, 50, 0, 26, 50, 24, 24
INVAR-45, Run: 001, P, 0, 0, 37, 100, 0, 37, 100, 63, 63
INVAR-45, Run: 002, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 003, P, 0, 0, 44, 100, 0, 44, 100, 56, 56
INVAR-45, Run: 004, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 005, P, 0, 0, 43, 100, 0, 43, 100, 57, 57
INVAR-45, Run: 006, P, 0, 0, 49, 100, 0, 49, 100, 51, 51
INVAR-45, Run: 007, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 008, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 009, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 010, P, 0, 0, 59, 100, 0, 59, 100, 41, 41
INVAR-45, Run: 011, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 012, P, 0, 0, 58, 100, 0, 58, 100, 42, 42
INVAR-45, Run: 013, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 014, P, 0, 0, 42, 100, 0, 42, 100, 58, 58
INVAR-45, Run: 015, P, 0, 0, 49, 100, 0, 49, 100, 51, 51
INVAR-45, Run: 016, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 017, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 018, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 019, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 020, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 021, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 022, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 023, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 024, P, 0, 0, 58, 100, 0, 58, 100, 42, 42
INVAR-45, Run: 025, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 026, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 027, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 028, P, 0, 0, 43, 100, 0, 43, 100, 57, 57
INVAR-45, Run: 029, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 030, P, 0, 0, 55, 100, 0, 55, 100, 45, 45
INVAR-45, Run: 031, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 032, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 033, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 034, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 035, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 036, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 037, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 038, P, 0, 0, 59, 100, 0, 59, 100, 41, 41
INVAR-45, Run: 039, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 040, P, 0, 0, 39, 100, 0, 39, 100, 61, 61
INVAR-45, Run: 041, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 042, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 043, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 044, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 045, P, 0, 0, 44, 100, 0, 44, 100, 56, 56
INVAR-45, Run: 046, P, 0, 0, 49, 100, 0, 49, 100, 51, 51
INVAR-45, Run: 047, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 048, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 049, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 050, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 051, P, 0, 0, 43, 100, 0, 43, 100, 57, 57
INVAR-45, Run: 052, P, 0, 0, 62, 100, 0, 62, 100, 38, 38
INVAR-45, Run: 053, P, 0, 0, 47, 100, 0, 47, 100, 53, 53
INVAR-45, Run: 054, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 055, P, 0, 0, 49, 100, 0, 49, 100, 51, 51
INVAR-45, Run: 056, P, 0, 0, 58, 100, 0, 58, 100, 42, 42
INVAR-45, Run: 057, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 058, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 059, P, 0, 0, 56, 100, 0, 56, 100, 44, 44
INVAR-45, Run: 060, P, 0, 0, 62, 100, 0, 62, 100, 38, 38
INVAR-45, Run: 061, P, 0, 0, 57, 100, 0, 57, 100, 43, 43
INVAR-45, Run: 062, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 063, P, 0, 0, 56, 100, 0, 56, 100, 44, 44
INVAR-45, Run: 064, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 065, P, 0, 0, 58, 100, 0, 58, 100, 42, 42
INVAR-45, Run: 066, P, 0, 0, 56, 100, 0, 56, 100, 44, 44
INVAR-45, Run: 067, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 068, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 069, P, 0, 0, 48, 100, 0, 48, 100, 52, 52
INVAR-45, Run: 070, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 071, P, 0, 0, 42, 100, 0, 42, 100, 58, 58
INVAR-45, Run: 072, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 073, P, 0, 0, 47, 100, 0, 47, 100, 53, 53
INVAR-45, Run: 074, P, 0, 0, 55, 100, 0, 55, 100, 45, 45
INVAR-45, Run: 075, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 076, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 077, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 078, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 079, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 080, P, 0, 0, 43, 100, 0, 43, 100, 57, 57
INVAR-45, Run: 081, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 082, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 083, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 084, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 085, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-45, Run: 086, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 087, P, 0, 0, 47, 100, 0, 47, 100, 53, 53
INVAR-45, Run: 088, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 089, P, 0, 0, 45, 100, 0, 45, 100, 55, 55
INVAR-45, Run: 090, P, 0, 0, 55, 100, 0, 55, 100, 45, 45
INVAR-45, Run: 091, P, 0, 0, 50, 100, 0, 50, 100, 50, 50
INVAR-45, Run: 092, P, 0, 0, 46, 100, 0, 46, 100, 54, 54
INVAR-45, Run: 093, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 094, P, 0, 0, 51, 100, 0, 51, 100, 49, 49
INVAR-45, Run: 095, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 096, P, 0, 0, 52, 100, 0, 52, 100, 48, 48
INVAR-45, Run: 097, P, 0, 0, 53, 100, 0, 53, 100, 47, 47
INVAR-45, Run: 098, P, 0, 0, 62, 100, 0, 62, 100, 38, 38
INVAR-45, Run: 099, P, 0, 0, 47, 100, 0, 47, 100, 53, 53
INVAR-45, Run: 100, P, 0, 0, 54, 100, 0, 54, 100, 46, 46
INVAR-46, Run: 001, P, 0, 0, 98, 200, 0, 98, 200, 102, 102
INVAR-46, Run: 002, P, 0, 0, 96, 200, 0, 96, 200, 104, 104
INVAR-46, Run: 003, P, 0, 0, 94, 200, 0, 94, 200, 106, 106
INVAR-46, Run: 004, P, 0, 0, 103, 200, 0, 103, 200, 97, 97
INVAR-46, Run: 005, P, 0, 0, 90, 200, 0, 90, 200, 110, 110
INVAR-46, Run: 006, P, 0, 0, 110, 200, 0, 110, 200, 90, 90
INVAR-46, Run: 007, P, 0, 0, 107, 200, 0, 107, 200, 93, 93
INVAR-46, Run: 008, P, 0, 0, 89, 200, 0, 89, 200, 111, 111
INVAR-46, Run: 009, P, 0, 0, 102, 200, 0, 102, 200, 98, 98
INVAR-46, Run: 010, P, 0, 0, 113, 200, 0, 113, 200, 87, 87
INVAR-46, Run: 011, P, 0, 0, 106, 200, 0, 106, 200, 94, 94
INVAR-46, Run: 012, P, 0, 0, 89, 200, 0, 89, 200, 111, 111
INVAR-46, Run: 013, P, 0, 0, 99, 200, 0, 99, 200, 101, 101
INVAR-46, Run: 014, P, 0, 0, 103, 200, 0, 103, 200, 97, 97
INVAR-46, Run: 015, P, 0, 0, 107, 200, 0, 107, 200, 93, 93
INVAR-46, Run: 016, P, 0, 0, 108, 200, 0, 108, 200, 92, 92
INVAR-46, Run: 017, P, 0, 0, 109, 200, 0, 109, 200, 91, 91
INVAR-46, Run: 018, P, 0, 0, 101, 200, 0, 101, 200, 99, 99
INVAR-46, Run: 019, P, 0, 0, 101, 200, 0, 101, 200, 99, 99
INVAR-46, Run: 020, P, 0, 0, 102, 200, 0, 102, 200, 98, 98
INVAR-46, Run: 021, P, 0, 0, 96, 200, 0, 96, 200, 104, 104
INVAR-46, Run: 022, P, 0, 0, 106, 200, 0, 106, 200, 94, 94
INVAR-46, Run: 023, P, 0, 0, 88, 200, 0, 88, 200, 112, 112
INVAR-46, Run: 024, P, 0, 0, 90, 200, 0, 90, 200, 110, 110
INVAR-46, Run: 025, P, 0, 0, 107, 200, 0, 107, 200, 93, 93
INVAR-46, Run: 026, P, 0, 0, 113, 200, 0, 113, 200, 87, 87
